codigo_cie,nombre,categoria,palabras_clave,sintomas
D0668,Endometriosis ovárica,Enfermedades ginecológicas,"['colesterol', 'infección', 'ictus', 'alergia', 'ataque al corazón', 'cáncer']","['sangrado', 'náuseas', 'problemas para dormir', 'dolor de cabeza', 'visión borrosa', 'confusión']"
D0669,Síndrome de ovario poliquístico resistente a insulina,Enfermedades ginecológicas,"['hipotiroidismo', 'cáncer', 'asma', 'alergia', 'colesterol', 'infección']","['dolor torácico', 'pérdida de peso', 'náuseas', 'dificultad para respirar', 'fiebre', 'problemas para dormir']"
D0670,Miomas uterinos múltiples,Enfermedades ginecológicas,"['cáncer', 'inflamación', 'problema digestivo', 'presión alta', 'azúcar en sangre', 'artritis']","['tos', 'pérdida de peso', 'dificultad para respirar', 'visión borrosa', 'problemas para dormir', 'pérdida de apetito']"
D0671,Cáncer de cuello uterino invasivo,Enfermedades ginecológicas,"['alergia', 'problema cardíaco', 'inflamación', 'asma', 'colesterol', 'ataque al corazón']","['pérdida de peso', 'sangrado', 'tos', 'dolor torácico', 'náuseas', 'dificultad para respirar']"
D0672,Dismenorrea primaria,Enfermedades ginecológicas,"['asma', 'epilepsia', 'artritis', 'alergia', 'cáncer', 'dolor']","['visión borrosa', 'confusión', 'hinchazón', 'sangrado', 'pérdida de memoria', 'problemas para dormir']"
D0673,Menopausia precoz,Enfermedades ginecológicas,"['azúcar en sangre', 'cáncer', 'epilepsia', 'dolor', 'hipotiroidismo', 'problema digestivo']","['dolor torácico', 'sangrado', 'diarrea', 'hinchazón', 'pérdida de apetito', 'fiebre']"
D0674,Quiste ovárico funcional,Enfermedades ginecológicas,"['ansiedad', 'epilepsia', 'eczema', 'ictus', 'artritis', 'depresión']","['vómitos', 'mareos', 'dolor abdominal', 'diarrea', 'pérdida de apetito', 'hinchazón']"
D0675,Endometriosis ovárica,Enfermedades ginecológicas,"['azúcar en sangre', 'artritis', 'alergia', 'infección', 'dolor', 'epilepsia']","['mareos', 'dolor torácico', 'fiebre', 'náuseas', 'pérdida de apetito', 'tos']"
D0676,Síndrome de ovario poliquístico resistente a insulina,Enfermedades ginecológicas,"['dolor', 'epilepsia', 'cáncer', 'azúcar en sangre', 'ansiedad', 'ictus']","['confusión', 'náuseas', 'dolor de cabeza', 'dificultad para respirar', 'hinchazón', 'sangrado']"
D0677,Miomas uterinos múltiples,Enfermedades ginecológicas,"['cáncer', 'epilepsia', 'ataque al corazón', 'colesterol', 'ictus', 'ansiedad']","['problemas para dormir', 'visión borrosa', 'mareos', 'fiebre', 'dificultad para respirar', 'tos']"
D0678,Cáncer de cuello uterino invasivo,Enfermedades ginecológicas,"['problema cardíaco', 'depresión', 'epilepsia', 'hipotiroidismo', 'eczema', 'colesterol']","['dolor torácico', 'dificultad para respirar', 'problemas para dormir', 'vómitos', 'sangrado', 'dolor abdominal']"
D0679,Dismenorrea primaria,Enfermedades ginecológicas,"['diabetes', 'inflamación', 'infección', 'epilepsia', 'asma', 'hipotiroidismo']","['hinchazón', 'tos', 'dolor abdominal', 'mareos', 'fatiga', 'visión borrosa']"
D0680,Menopausia precoz,Enfermedades ginecológicas,"['cáncer', 'asma', 'problema digestivo', 'ansiedad', 'eczema', 'infección']","['mareos', 'problemas para dormir', 'confusión', 'dificultad para respirar', 'sangrado', 'pérdida de memoria']"
D0681,Quiste ovárico funcional,Enfermedades ginecológicas,"['ansiedad', 'eczema', 'infección', 'colesterol', 'problema cardíaco', 'ataque al corazón']","['dolor torácico', 'dolor abdominal', 'confusión', 'dificultad para respirar', 'pérdida de peso', 'pérdida de memoria']"
D0682,Endometriosis ovárica,Enfermedades ginecológicas,"['dolor', 'ictus', 'ataque al corazón', 'azúcar en sangre', 'asma', 'artritis']","['vómitos', 'pérdida de memoria', 'confusión', 'sangrado', 'tos', 'fiebre']"
D0683,Síndrome de ovario poliquístico resistente a insulina,Enfermedades ginecológicas,"['infección', 'ictus', 'azúcar en sangre', 'ataque al corazón', 'diabetes', 'problema cardíaco']","['fiebre', 'mareos', 'dolor abdominal', 'dolor torácico', 'pérdida de peso', 'sangrado']"
D0684,Miomas uterinos múltiples,Enfermedades ginecológicas,"['presión alta', 'inflamación', 'colesterol', 'diabetes', 'ataque al corazón', 'problema digestivo']","['problemas para dormir', 'náuseas', 'dolor de cabeza', 'mareos', 'dolor abdominal', 'tos']"
D0685,Cáncer de cuello uterino invasivo,Enfermedades ginecológicas,"['hipotiroidismo', 'depresión', 'diabetes', 'eczema', 'problema cardíaco', 'ataque al corazón']","['vómitos', 'confusión', 'pérdida de peso', 'pérdida de apetito', 'pérdida de memoria', 'sangrado']"
D0686,Dismenorrea primaria,Enfermedades ginecológicas,"['inflamación', 'artritis', 'alergia', 'problema cardíaco', 'depresión', 'epilepsia']","['hinchazón', 'dificultad para respirar', 'fatiga', 'sangrado', 'dolor abdominal', 'náuseas']"
D0687,Menopausia precoz,Enfermedades ginecológicas,"['ataque al corazón', 'colesterol', 'ictus', 'artritis', 'presión alta', 'azúcar en sangre']","['sangrado', 'dolor torácico', 'visión borrosa', 'fiebre', 'hinchazón', 'pérdida de apetito']"
D0688,Quiste ovárico funcional,Enfermedades ginecológicas,"['asma', 'azúcar en sangre', 'presión alta', 'problema cardíaco', 'ataque al corazón', 'depresión']","['pérdida de memoria', 'pérdida de apetito', 'dolor de cabeza', 'sangrado', 'vómitos', 'dolor torácico']"
D0689,Endometriosis ovárica,Enfermedades ginecológicas,"['ataque al corazón', 'cáncer', 'eczema', 'depresión', 'ansiedad', 'dolor']","['fiebre', 'mareos', 'dolor torácico', 'pérdida de apetito', 'náuseas', 'tos']"
D0690,Síndrome de ovario poliquístico resistente a insulina,Enfermedades ginecológicas,"['problema digestivo', 'depresión', 'alergia', 'ansiedad', 'hipotiroidismo', 'artritis']","['dolor de cabeza', 'pérdida de memoria', 'confusión', 'tos', 'mareos', 'pérdida de peso']"
D0691,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['azúcar en sangre', 'artritis', 'dolor', 'inflamación', 'ansiedad', 'hipotiroidismo']","['confusión', 'dolor abdominal', 'fatiga', 'dolor de cabeza', 'problemas para dormir', 'vómitos']"
D0692,Síndrome de Marfan clásico,Enfermedades raras,"['depresión', 'inflamación', 'problema cardíaco', 'cáncer', 'problema digestivo', 'artritis']","['dolor abdominal', 'pérdida de apetito', 'tos', 'pérdida de peso', 'fiebre', 'visión borrosa']"
D0693,Progeria de Hutchinson-Gilford,Enfermedades raras,"['ansiedad', 'cáncer', 'hipotiroidismo', 'problema cardíaco', 'problema digestivo', 'azúcar en sangre']","['dolor de cabeza', 'tos', 'fiebre', 'fatiga', 'problemas para dormir', 'pérdida de apetito']"
D0694,Síndrome de Rett con epilepsia,Enfermedades raras,"['artritis', 'ictus', 'problema digestivo', 'problema cardíaco', 'diabetes', 'inflamación']","['fiebre', 'confusión', 'sangrado', 'dolor abdominal', 'náuseas', 'vómitos']"
D0695,Anemia de Fanconi,Enfermedades raras,"['asma', 'problema digestivo', 'presión alta', 'epilepsia', 'cáncer', 'hipotiroidismo']","['confusión', 'visión borrosa', 'sangrado', 'problemas para dormir', 'tos', 'pérdida de memoria']"
D0696,Fibrosis quística,Enfermedades raras,"['eczema', 'asma', 'inflamación', 'colesterol', 'epilepsia', 'dolor']","['dolor torácico', 'dolor de cabeza', 'fiebre', 'pérdida de memoria', 'diarrea', 'sangrado']"
D0697,Distrofia muscular de Duchenne,Enfermedades raras,"['problema cardíaco', 'depresión', 'azúcar en sangre', 'artritis', 'ansiedad', 'dolor']","['pérdida de apetito', 'mareos', 'dificultad para respirar', 'problemas para dormir', 'hinchazón', 'dolor torácico']"
D0698,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['colesterol', 'epilepsia', 'diabetes', 'hipotiroidismo', 'azúcar en sangre', 'problema digestivo']","['sangrado', 'dolor torácico', 'pérdida de peso', 'problemas para dormir', 'mareos', 'dolor de cabeza']"
D0699,Síndrome de Marfan clásico,Enfermedades raras,"['diabetes', 'problema cardíaco', 'ansiedad', 'depresión', 'ataque al corazón', 'colesterol']","['pérdida de peso', 'sangrado', 'dolor abdominal', 'fatiga', 'visión borrosa', 'dificultad para respirar']"
D0700,Progeria de Hutchinson-Gilford,Enfermedades raras,"['azúcar en sangre', 'ictus', 'colesterol', 'eczema', 'cáncer', 'artritis']","['dolor torácico', 'vómitos', 'mareos', 'problemas para dormir', 'fatiga', 'tos']"
D0701,Síndrome de Rett con epilepsia,Enfermedades raras,"['colesterol', 'azúcar en sangre', 'infección', 'problema digestivo', 'dolor', 'eczema']","['sangrado', 'fiebre', 'dolor torácico', 'problemas para dormir', 'pérdida de peso', 'pérdida de memoria']"
D0702,Anemia de Fanconi,Enfermedades raras,"['infección', 'azúcar en sangre', 'inflamación', 'ataque al corazón', 'ansiedad', 'diabetes']","['problemas para dormir', 'diarrea', 'tos', 'confusión', 'pérdida de peso', 'vómitos']"
D0703,Fibrosis quística,Enfermedades raras,"['infección', 'hipotiroidismo', 'azúcar en sangre', 'alergia', 'presión alta', 'problema cardíaco']","['pérdida de memoria', 'confusión', 'dificultad para respirar', 'tos', 'dolor abdominal', 'náuseas']"
D0704,Distrofia muscular de Duchenne,Enfermedades raras,"['ataque al corazón', 'presión alta', 'ictus', 'depresión', 'alergia', 'diabetes']","['dolor abdominal', 'dolor de cabeza', 'tos', 'pérdida de peso', 'dolor torácico', 'hinchazón']"
D0705,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['alergia', 'problema digestivo', 'artritis', 'azúcar en sangre', 'ataque al corazón', 'dolor']","['mareos', 'problemas para dormir', 'pérdida de memoria', 'hinchazón', 'diarrea', 'tos']"
D0706,Síndrome de Marfan clásico,Enfermedades raras,"['dolor', 'asma', 'ictus', 'presión alta', 'depresión', 'ataque al corazón']","['sangrado', 'pérdida de peso', 'confusión', 'mareos', 'pérdida de apetito', 'dolor de cabeza']"
D0707,Progeria de Hutchinson-Gilford,Enfermedades raras,"['hipotiroidismo', 'asma', 'presión alta', 'cáncer', 'diabetes', 'ansiedad']","['hinchazón', 'problemas para dormir', 'pérdida de apetito', 'visión borrosa', 'dificultad para respirar', 'fiebre']"
D0708,Síndrome de Rett con epilepsia,Enfermedades raras,"['inflamación', 'infección', 'asma', 'diabetes', 'eczema', 'epilepsia']","['vómitos', 'hinchazón', 'pérdida de memoria', 'mareos', 'diarrea', 'sangrado']"
D0709,Anemia de Fanconi,Enfermedades raras,"['asma', 'presión alta', 'hipotiroidismo', 'inflamación', 'infección', 'eczema']","['confusión', 'hinchazón', 'dolor abdominal', 'pérdida de peso', 'dolor de cabeza', 'náuseas']"
D0710,Fibrosis quística,Enfermedades raras,"['presión alta', 'colesterol', 'inflamación', 'infección', 'hipotiroidismo', 'epilepsia']","['fatiga', 'vómitos', 'dolor de cabeza', 'visión borrosa', 'confusión', 'fiebre']"
D0711,Distrofia muscular de Duchenne,Enfermedades raras,"['ansiedad', 'depresión', 'epilepsia', 'ictus', 'alergia', 'asma']","['hinchazón', 'problemas para dormir', 'sangrado', 'pérdida de peso', 'dolor abdominal', 'dificultad para respirar']"
D0712,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['cáncer', 'artritis', 'inflamación', 'alergia', 'depresión', 'azúcar en sangre']","['dolor torácico', 'fiebre', 'dificultad para respirar', 'mareos', 'pérdida de apetito', 'confusión']"
D0713,Síndrome de Marfan clásico,Enfermedades raras,"['ictus', 'problema digestivo', 'azúcar en sangre', 'problema cardíaco', 'eczema', 'epilepsia']","['pérdida de peso', 'dificultad para respirar', 'vómitos', 'dolor de cabeza', 'pérdida de memoria', 'dolor torácico']"
D0714,Progeria de Hutchinson-Gilford,Enfermedades raras,"['ataque al corazón', 'ictus', 'eczema', 'asma', 'ansiedad', 'problema cardíaco']","['dolor torácico', 'dolor abdominal', 'dolor de cabeza', 'visión borrosa', 'dificultad para respirar', 'hinchazón']"
D0715,Síndrome de Rett con epilepsia,Enfermedades raras,"['presión alta', 'asma', 'depresión', 'artritis', 'ansiedad', 'azúcar en sangre']","['tos', 'dolor de cabeza', 'diarrea', 'dolor abdominal', 'confusión', 'problemas para dormir']"
D0716,Anemia de Fanconi,Enfermedades raras,"['ictus', 'inflamación', 'problema cardíaco', 'infección', 'depresión', 'asma']","['pérdida de memoria', 'dolor abdominal', 'dolor de cabeza', 'fatiga', 'confusión', 'vómitos']"
D0717,Fibrosis quística,Enfermedades raras,"['eczema', 'cáncer', 'infección', 'presión alta', 'ictus', 'diabetes']","['pérdida de peso', 'dificultad para respirar', 'confusión', 'tos', 'sangrado', 'visión borrosa']"
D0718,Distrofia muscular de Duchenne,Enfermedades raras,"['alergia', 'ictus', 'hipotiroidismo', 'dolor', 'colesterol', 'problema cardíaco']","['dificultad para respirar', 'pérdida de peso', 'vómitos', 'fatiga', 'sangrado', 'pérdida de memoria']"
D0719,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['infección', 'colesterol', 'depresión', 'epilepsia', 'ansiedad', 'presión alta']","['dolor de cabeza', 'diarrea', 'mareos', 'dificultad para respirar', 'pérdida de memoria', 'sangrado']"
D0720,Síndrome de Marfan clásico,Enfermedades raras,"['ictus', 'ansiedad', 'hipotiroidismo', 'infección', 'colesterol', 'depresión']","['náuseas', 'sangrado', 'problemas para dormir', 'dolor torácico', 'tos', 'diarrea']"
D0721,Progeria de Hutchinson-Gilford,Enfermedades raras,"['eczema', 'problema cardíaco', 'diabetes', 'azúcar en sangre', 'artritis', 'hipotiroidismo']","['pérdida de memoria', 'confusión', 'visión borrosa', 'pérdida de apetito', 'dolor abdominal', 'tos']"
D0722,Síndrome de Rett con epilepsia,Enfermedades raras,"['infección', 'inflamación', 'presión alta', 'alergia', 'ictus', 'epilepsia']","['dificultad para respirar', 'mareos', 'fatiga', 'sangrado', 'tos', 'pérdida de memoria']"
D0723,Anemia de Fanconi,Enfermedades raras,"['asma', 'epilepsia', 'colesterol', 'ansiedad', 'depresión', 'inflamación']","['visión borrosa', 'problemas para dormir', 'diarrea', 'dolor de cabeza', 'confusión', 'fiebre']"
D0724,Fibrosis quística,Enfermedades raras,"['ataque al corazón', 'ansiedad', 'artritis', 'eczema', 'depresión', 'infección']","['dolor abdominal', 'diarrea', 'fatiga', 'pérdida de apetito', 'vómitos', 'problemas para dormir']"
D0725,Distrofia muscular de Duchenne,Enfermedades raras,"['asma', 'ataque al corazón', 'ansiedad', 'problema digestivo', 'diabetes', 'infección']","['dificultad para respirar', 'dolor torácico', 'pérdida de peso', 'dolor abdominal', 'confusión', 'pérdida de memoria']"
D0726,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['infección', 'presión alta', 'dolor', 'problema digestivo', 'ataque al corazón', 'cáncer']","['sangrado', 'náuseas', 'vómitos', 'pérdida de apetito', 'dificultad para respirar', 'dolor torácico']"
D0727,Síndrome de Marfan clásico,Enfermedades raras,"['ictus', 'ataque al corazón', 'hipotiroidismo', 'epilepsia', 'dolor', 'colesterol']","['pérdida de peso', 'náuseas', 'tos', 'dolor abdominal', 'vómitos', 'dolor torácico']"
D0728,Progeria de Hutchinson-Gilford,Enfermedades raras,"['artritis', 'ansiedad', 'hipotiroidismo', 'colesterol', 'ictus', 'inflamación']","['dolor de cabeza', 'confusión', 'náuseas', 'hinchazón', 'dolor abdominal', 'pérdida de apetito']"
D0729,Síndrome de Rett con epilepsia,Enfermedades raras,"['alergia', 'problema digestivo', 'epilepsia', 'inflamación', 'eczema', 'colesterol']","['dolor de cabeza', 'dolor torácico', 'dolor abdominal', 'mareos', 'hinchazón', 'visión borrosa']"
D0730,Anemia de Fanconi,Enfermedades raras,"['ataque al corazón', 'cáncer', 'asma', 'artritis', 'problema cardíaco', 'diabetes']","['dificultad para respirar', 'vómitos', 'confusión', 'problemas para dormir', 'fiebre', 'pérdida de apetito']"
D0731,Fibrosis quística,Enfermedades raras,"['presión alta', 'hipotiroidismo', 'ictus', 'eczema', 'diabetes', 'artritis']","['dolor torácico', 'dolor de cabeza', 'visión borrosa', 'dolor abdominal', 'mareos', 'problemas para dormir']"
D0732,Distrofia muscular de Duchenne,Enfermedades raras,"['asma', 'artritis', 'infección', 'hipotiroidismo', 'ansiedad', 'ataque al corazón']","['náuseas', 'dificultad para respirar', 'pérdida de apetito', 'sangrado', 'dolor torácico', 'vómitos']"
D0733,Esclerosis lateral amiotrófica bulbar,Enfermedades raras,"['depresión', 'ataque al corazón', 'diabetes', 'inflamación', 'infección', 'ictus']","['dificultad para respirar', 'sangrado', 'dolor torácico', 'náuseas', 'pérdida de peso', 'visión borrosa']"
D0734,Síndrome de Marfan clásico,Enfermedades raras,"['ansiedad', 'artritis', 'problema cardíaco', 'eczema', 'diabetes', 'azúcar en sangre']","['dolor de cabeza', 'náuseas', 'confusión', 'mareos', 'dificultad para respirar', 'hinchazón']"
D0735,Progeria de Hutchinson-Gilford,Enfermedades raras,"['ataque al corazón', 'problema cardíaco', 'ictus', 'depresión', 'artritis', 'eczema']","['mareos', 'dificultad para respirar', 'dolor de cabeza', 'fiebre', 'diarrea', 'visión borrosa']"
D0736,Síndrome de Rett con epilepsia,Enfermedades raras,"['azúcar en sangre', 'depresión', 'infección', 'epilepsia', 'colesterol', 'asma']","['fiebre', 'pérdida de apetito', 'dolor torácico', 'dolor de cabeza', 'visión borrosa', 'vómitos']"
D0737,Anemia de Fanconi,Enfermedades raras,"['diabetes', 'azúcar en sangre', 'eczema', 'cáncer', 'alergia', 'ictus']","['dolor de cabeza', 'problemas para dormir', 'sangrado', 'tos', 'hinchazón', 'náuseas']"
D0738,Fibrosis quística,Enfermedades raras,"['alergia', 'azúcar en sangre', 'diabetes', 'hipotiroidismo', 'dolor', 'epilepsia']","['problemas para dormir', 'pérdida de peso', 'dificultad para respirar', 'pérdida de apetito', 'confusión', 'diarrea']"
